Date,High,Low,Open,Close,Volume,Adj Close
2013-12-02,86.52999877929688,85.16000366210938,86.0199966430664,85.29000091552734,3620800.0,77.3403091430664
2013-12-03,85.33000183105469,84.19999694824219,84.88999938964844,84.61000061035156,3546100.0,76.72369384765625
2013-12-04,85.23999786376953,83.76000213623047,84.20999908447266,84.5,3579700.0,76.62395477294922
2013-12-05,84.98999786376953,84.1500015258789,84.2699966430664,84.54000091552734,3677800.0,76.66022491455078
2013-12-06,86.08999633789062,85.3499984741211,85.58999633789062,85.93000030517578,2666600.0,77.9206771850586
2013-12-09,86.4000015258789,85.3499984741211,86.16999816894531,85.75,2436500.0,77.75746154785156
2013-12-10,85.73999786376953,85.08000183105469,85.37999725341797,85.29000091552734,2354200.0,77.3403091430664
2013-12-11,85.66999816894531,83.80999755859375,85.27999877929688,83.9000015258789,3782300.0,76.07987213134766
2013-12-12,84.27999877929688,83.20999908447266,83.77999877929688,83.30000305175781,3574300.0,75.53578186035156
2013-12-13,83.91999816894531,83.2300033569336,83.31999969482422,83.68000030517578,3594900.0,75.88037872314453
2013-12-16,84.97000122070312,83.95999908447266,83.95999908447266,84.5199966430664,3599000.0,76.64207458496094
2013-12-17,84.72000122070312,83.98999786376953,84.70999908447266,84.11000061035156,2893700.0,76.27027130126953
2013-12-18,86.12000274658203,83.55000305175781,84.30000305175781,85.98999786376953,5332300.0,77.9750747680664
2013-12-19,86.52999877929688,85.91000366210938,85.94000244140625,86.41000366210938,3956300.0,78.35591125488281
2013-12-20,87.77999877929688,86.44000244140625,86.70999908447266,87.56999969482422,6294500.0,79.40779876708984
2013-12-23,88.58000183105469,87.94000244140625,88.0,88.30999755859375,3242600.0,80.07882690429688
2013-12-24,88.73999786376953,88.19000244140625,88.33999633789062,88.69000244140625,1042700.0,80.42340087890625
2013-12-26,89.2300033569336,88.76000213623047,88.9000015258789,89.0,1745200.0,80.70452117919922
2013-12-27,89.51000213623047,88.81999969482422,88.81999969482422,89.19000244140625,1797400.0,80.87681579589844
2013-12-30,89.62000274658203,89.13999938964844,89.19000244140625,89.58999633789062,1769000.0,81.2395248413086
2013-12-31,90.79000091552734,89.5199966430664,89.87000274658203,90.7300033569336,3083500.0,82.27326965332031
2014-01-02,91.08000183105469,89.37999725341797,90.9000015258789,89.44999694824219,5112000.0,81.1125717163086
2014-01-03,90.08000183105469,88.62999725341797,89.1500015258789,89.73999786376953,3888500.0,81.37553405761719
2014-01-06,90.25,89.37999725341797,89.69999694824219,89.69999694824219,2844700.0,81.33926391601562
2014-01-07,90.69999694824219,89.01000213623047,90.16999816894531,89.36000061035156,4039500.0,81.03095245361328
2014-01-08,89.63999938964844,88.66000366210938,88.66000366210938,89.41000366210938,3880200.0,81.28551483154297
2014-01-09,89.93000030517578,88.06999969482422,89.88999938964844,88.87999725341797,3469200.0,80.80366516113281
2014-01-10,89.55999755859375,88.0999984741211,89.26000213623047,88.55000305175781,2901600.0,80.50369262695312
2014-01-13,89.0,86.87999725341797,88.5199966430664,86.98999786376953,5641000.0,79.08541107177734
2014-01-14,87.44999694824219,86.06999969482422,87.08000183105469,87.12000274658203,4777900.0,79.20359802246094
2014-01-15,88.52999877929688,87.08000183105469,87.45999908447266,88.25,4494900.0,80.2309341430664
2014-01-16,88.23999786376953,87.26000213623047,88.0,87.77999877929688,3326100.0,79.80362701416016
2014-01-17,93.62000274658203,90.55000305175781,91.83000183105469,90.97000122070312,14989900.0,82.7037353515625
2014-01-21,92.70999908447266,89.63999938964844,91.97000122070312,90.58999633789062,7954600.0,82.35828399658203
2014-01-22,91.41999816894531,90.62000274658203,90.63999938964844,91.12999725341797,3848700.0,82.8492202758789
2014-01-23,90.48999786376953,88.68000030517578,90.48999786376953,89.16999816894531,5260900.0,81.06733703613281
2014-01-24,89.37000274658203,86.66000366210938,88.55999755859375,86.94999694824219,6289300.0,79.04904174804688
2014-01-27,87.7699966430664,85.70999908447266,87.1500015258789,85.72000122070312,5651400.0,77.93080139160156
2014-01-28,87.18000030517578,85.5999984741211,85.8499984741211,86.63999938964844,4108700.0,78.76719665527344
