Date,AAPL,AXP,NKE,CVX,JNJ,F,ALK
2014-01-02,70.93883514404297,81.1125717163086,35.57126998901367,96.56285858154295,76.72245788574219,11.151653289794922,32.633316040039055
2014-01-03,69.380615234375,81.37553405761719,35.475807189941406,96.72621154785156,77.41358184814453,11.202213287353516,33.23087310791016
2014-01-06,69.75896453857422,81.33926391601562,35.20301055908203,96.4695281982422,77.81815338134766,11.25277042388916,33.01237106323242
2014-01-07,69.26005554199219,81.03095245361328,35.23028564453125,97.28627014160156,79.47007751464844,11.108320236206056,32.994518280029304
2014-01-08,69.69869232177734,81.28551483154297,35.04843139648437,95.90168762207031,79.36051177978516,11.223878860473633,33.80166244506836
2014-01-09,68.80863189697266,80.80366516113281,35.04843139648437,95.90168762207031,79.84093475341797,11.440557479858398,34.510696411132805
2014-01-10,68.34946441650389,80.50369262695312,34.971145629882805,94.1281967163086,79.84934997558594,11.606678009033205,35.26432418823242
2014-01-13,68.70729827880861,79.08541107177734,34.180065155029304,92.75914764404295,79.6470947265625,11.635568618774414,34.53745651245117
2014-01-14,70.07444000244139,79.20359802246094,34.17551803588867,93.00807189941406,79.8324966430664,11.845022201538086,35.398101806640625
2014-01-15,71.48136138916016,80.2309341430664,34.293724060058594,92.70470428466795,79.89993286132812,12.061700820922852,35.108253479003906
2014-01-16,71.0824966430664,79.80362701416016,34.002758026123054,92.43247985839844,79.76506042480469,12.083367347717285,35.3044548034668
2014-01-17,69.34085083007811,82.7037353515625,33.366249084472656,92.79027557373048,80.11906433105469,11.93169403076172,35.01013565063477
2014-01-21,70.41816711425781,82.35828399658203,33.52993392944336,93.62257385253906,79.25094604492188,11.852242469787598,35.70133972167969
2014-01-22,70.7310791015625,82.8492202758789,33.416259765625,93.67703247070312,79.49539184570312,11.95335865020752,36.50848007202149
2014-01-23,71.33001708984375,81.06733703613281,33.06618881225586,92.09019470214844,78.16371154785156,11.866691589355467,36.27658462524414
2014-01-24,70.03342437744139,79.04904174804688,32.575164794921875,90.45669555664062,76.36847686767578,11.433335304260256,35.518516540527344
2014-01-27,70.6015625,77.93080139160156,32.68884658813477,90.56558227539062,75.80378723144531,11.346662521362305,35.13946533203125
2014-01-28,64.95856475830078,78.76719665527344,33.057090759277344,90.88451385498048,75.93865203857422,11.353886604309082,35.46499252319336
2014-01-29,64.22112274169922,77.7762680053711,32.629737854003906,90.23113250732422,74.92726135253906,11.109992980957033,34.22084426879883
2014-01-30,64.09672546386719,78.74905395507812,33.61631393432617,90.58114624023438,75.43293762207031,11.102710723876953,34.72920608520508
2014-01-31,64.20189666748047,77.29442596435547,33.12074661254883,86.83189392089844,74.56483459472656,10.89157772064209,35.25987243652344
2014-02-03,64.32115173339844,75.3307113647461,32.22509765625,86.45076751708984,73.14045715332031,10.593076705932617,33.30668258666992
2014-02-04,65.25224304199219,76.36713409423828,32.056888580322266,86.20963287353516,73.0055923461914,10.82605266571045,33.721397399902344
2014-02-05,65.73960876464844,76.11256408691406,32.09780120849609,85.19062042236328,73.56187438964844,10.724126815795898,33.489517211914055
2014-02-06,66.12277221679689,77.90354919433594,32.511531829833984,86.55188751220703,74.80081939697266,10.811492919921877,34.04247665405273
2014-02-07,67.0478515625,79.09449768066406,33.04800796508789,87.15859985351562,75.8880615234375,10.8988618850708,34.702449798583984
2014-02-10,68.24897766113281,80.312744140625,33.03891372680664,86.87857818603516,76.75618743896484,10.804210662841797,34.207462310791016
2014-02-11,69.14823150634766,80.53094482421875,33.63449859619141,88.34872436523438,78.35755920410156,10.89157772064209,34.56420135498047
2014-02-12,69.14308929443361,80.93095397949219,33.69359970092773,87.91710662841797,77.89400482177734,10.920700073242188,34.88973617553711
2014-02-13,70.24100494384766,80.82186889648438,34.03912734985352,88.29378509521484,78.0119857788086,10.978943824768066,35.43376922607422
2014-02-14,70.18425750732422,80.91277313232422,34.130062103271484,89.05500793457031,78.18055725097656,11.095429420471193,36.33901977539063
2014-02-18,70.44229125976562,80.93095397949219,34.193710327148445,88.45073699951172,77.68328094482422,11.204638481140137,35.2197265625
2014-02-19,69.33016204833984,80.76729583740234,34.01638412475586,89.14916229248047,77.2365951538086,11.102710723876953,34.934329986572266
2014-02-20,68.52767944335939,80.92183685302734,34.361923217773445,89.9339370727539,77.86029052734375,11.117274284362793,35.75039291381836
2014-02-21,67.76646423339844,80.68549346923828,34.77109909057617,88.42719268798828,77.69051361083984,11.037187576293944,36.58951187133789
2014-02-24,68.06318664550781,81.74916076660156,35.38941955566406,89.58078002929688,77.34246063232422,11.051748275756836,37.46902465820313
2014-02-25,67.35491180419922,81.74008178710938,35.51217269897461,90.22430419921876,77.34246063232422,11.029906272888184,38.182518005371094
2014-02-26,66.74723815917969,81.57644653320312,35.653106689453125,90.64807891845705,77.34246063232422,11.109992980957033,38.537017822265625
2014-02-27,68.07868194580078,82.08554077148438,35.689701080322266,90.7893295288086,77.55469512939453,11.204638481140137,38.7254753112793
2014-02-28,67.89418792724611,82.98560333251953,35.81779098510742,90.50682067871094,78.19982147216797,11.204638481140137,38.8780403137207
2014-03-03,68.09028625488281,81.79463195800781,35.401512145996094,90.12228393554688,77.72445678710938,11.066309928894043,38.64021682739258
2014-03-04,68.53928375244139,84.19474029541016,35.96417236328125,90.49897003173828,79.2354736328125,11.19007682800293,39.98640441894531
2014-03-05,68.68376922607422,83.76744842529297,35.41524124145508,89.80054473876953,78.59880828857422,11.379368782043455,40.14795303344727
2014-03-06,68.47605133056639,85.02204895019531,35.781185150146484,90.130126953125,78.8534927368164,11.408489227294922,40.80759048461914
2014-03-07,68.43605804443361,85.3311538696289,36.34842300415039,90.31063079833984,79.21849822998047,11.37208652496338,40.116546630859375
2014-03-10,68.49798583984375,85.18569946289062,36.12885284423828,90.90705108642578,79.32886505126953,11.292004585266113,39.90115737915039
2014-03-11,69.16500091552734,84.73113250732422,36.04651260375977,89.86331176757812,79.36283874511719,11.139113426208496,39.85178756713867
2014-03-12,69.23209381103516,84.4583969116211,36.1242790222168,90.7579345703125,79.45620727539062,11.211919784545898,39.86076736450195
2014-03-13,68.46315002441406,82.44920349121094,35.92300033569336,89.81623077392578,78.94686889648438,11.051748275756836,39.22356414794922
2014-03-14,67.6942138671875,81.97644805908203,35.82693862915039,89.54155731201172,78.78558349609375,10.978943824768066,41.05437850952149
2014-03-17,67.95870971679689,82.9674301147461,36.12885284423828,90.30277252197266,79.73633575439453,11.124553680419922,41.238365173339844
2014-03-18,68.55991363525389,83.26744079589844,36.43075942993164,91.22095489501952,79.74484252929688,11.27744197845459,41.53451919555664
2014-03-19,68.5418701171875,82.48556518554688,36.20660400390625,90.40479278564452,79.44770812988281,11.270162582397461,41.45375442504883
2014-03-20,68.21157073974611,83.35834503173828,36.26150512695313,90.64807891845705,79.89762878417969,11.321125030517578,41.4717025756836
2014-03-21,68.74954986572266,83.20376586914062,34.404285430908196,90.74224853515624,81.4341049194336,11.262882232666016,40.726806640625
2014-03-24,69.56495666503906,82.74011993408203,34.244178771972656,90.91490173339844,80.81442260742188,11.204638481140137,40.97810363769531
2014-03-25,70.31326293945311,82.58557891845703,33.690685272216804,91.88801574707031,82.66500854492188,11.160955429077148,41.65568923950195
2014-03-26,69.64107513427734,81.5127944946289,33.49398422241211,92.37456512451172,82.3848648071289,11.102710723876953,41.29222106933594
2014-03-27,69.34176635742189,81.81280517578125,33.53971481323242,92.3431625366211,82.58012390136719,11.102710723876953,41.09477233886719
2014-03-28,69.26436614990234,82.24011993408203,33.64036178588867,92.9945068359375,82.71595001220703,11.24832248687744,40.713356018066406
2014-03-31,69.24887847900389,81.84915924072266,33.78673553466797,93.3162612915039,83.38655853271484,11.35752773284912,41.871070861816406
2014-04-01,69.88234710693361,82.88558959960938,34.02918243408203,93.38690185546876,83.14038848876953,11.881721496582033,42.22557067871094
2014-04-02,69.99846649169922,82.3934097290039,34.09779739379883,93.6615753173828,83.38655853271484,11.983646392822266,42.57558822631836
2014-04-03,69.51333618164061,82.92205047607422,33.84621047973633,93.4183120727539,83.41204071044922,11.932682991027832,42.54417419433594
2014-04-04,68.61411285400389,81.2723617553711,33.32014846801758,93.2299575805664,83.54784393310547,11.743390083312988,41.43133163452149
2014-04-07,67.53682708740234,78.92998504638672,32.40069580078125,92.08419799804688,83.09793090820312,11.60506534576416,40.30500411987305
2014-04-08,67.53294372558594,78.82971954345703,33.356746673583984,92.44518280029295,83.24224090576172,11.721551895141602,40.74925231933594
2014-04-09,68.42059326171875,80.8622055053711,33.64950561523437,93.46539306640624,83.99775695800781,11.532258987426758,42.64738845825195
2014-04-10,67.53810882568361,77.79978942871094,33.14174652099609,91.57410430908205,81.95191955566406,11.379368782043455,41.13516616821289
2014-04-11,67.03881072998047,77.05242156982422,32.592811584472656,91.84092712402344,82.2320785522461,11.379368782043455,40.619117736816406
2014-04-14,67.30587005615234,77.92738342285156,33.10972213745117,93.1514663696289,82.4612808227539,11.430331230163574,40.0941047668457
2014-04-15,66.82592010498047,78.4195785522461,33.063980102539055,94.40707397460938,84.20999908447266,11.532258987426758,40.31846618652344
2014-04-16,66.96138763427734,79.65911102294922,33.439075469970696,95.60777282714844,83.82799530029297,11.699707984924315,41.426841735839844
2014-04-17,67.72646331787111,78.58364868164062,33.864501953125,97.05960083007812,84.00626373291016,11.648747444152832,41.705055236816406
2014-04-21,68.53025054931639,78.9937744140625,33.80503463745117,97.49906158447266,84.88911437988281,11.634184837341307,41.56145858764648
2014-04-22,68.5986328125,79.35834503173828,34.01088333129883,97.31070709228516,85.04190063476562,11.721551895141602,42.08647537231445
2014-04-23,67.70194244384766,79.41302490234375,33.896533966064446,97.85220336914062,85.07585144042969,11.81619644165039,43.06021118164063
2014-04-24,73.25228118896484,79.6682357788086,33.571731567382805,97.54615020751952,84.85514068603516,11.881721496582033,42.517250061035156
2014-04-25,73.79029083251953,79.32190704345703,33.256103515625,97.3028564453125,84.71084594726562,11.488574981689453,41.92493057250977
2014-04-28,76.64803314208984,79.34922790527344,32.78493881225586,98.66835021972656,86.02662658691406,11.626906394958494,41.89800262451172
2014-04-29,76.42095947265625,80.01457214355469,33.15546417236328,98.85670471191406,85.76345825195312,11.736112594604492,42.15379333496094
2014-04-30,76.1319580078125,79.68646240234375,33.37046432495117,98.5035629272461,85.98416137695312,11.849839210510256,42.21660232543945
2014-05-01,76.31130981445312,79.13050079345703,33.356746673583984,98.04839324951172,85.33902740478516,11.673742294311525,43.06919860839844
2014-05-02,76.45320892333984,79.23075866699219,33.38876724243164,97.8757553100586,84.3033676147461,11.66640567779541,42.8986701965332
2014-05-05,77.53437805175781,79.6226577758789,33.52600479125977,98.37799835205078,84.88911437988281,11.549010276794435,42.705711364746094
2014-05-06,76.6893081665039,78.56539916992188,33.050254821777344,98.07193756103516,84.47315216064453,11.416935920715332,42.490325927734375
2014-05-07,76.42095947265625,80.18773651123047,33.018234252929695,99.0607452392578,85.66159057617188,11.343562126159668,42.21209716796875
2014-05-08,76.28473663330078,80.77108001708984,33.416210174560554,98.16610717773438,85.31353759765625,11.600371360778807,42.49481964111328
2014-05-09,75.96686553955078,80.97156524658203,33.599193572998054,98.11901092529295,85.66159057617188,11.571022033691404,42.47686004638672
2014-05-12,76.91267395019531,81.71895599365234,34.138973236083984,98.28382110595705,85.33052062988281,11.622380256652832,43.92626953125
2014-05-13,77.0333251953125,81.19942474365234,34.12067413330078,98.76253509521484,85.75495147705078,11.637056350708008,43.89485549926758
2014-05-14,77.0475845336914,80.62525177001953,33.658653259277344,99.2098617553711,85.62763214111328,11.556344985961914,43.5358772277832
2014-05-15,76.39240264892578,79.84142303466797,33.365890502929695,97.9909896850586,85.47484588623047,11.512321472167967,42.921119689941406
2014-05-16,77.51985931396484,79.7502670288086,33.82333374023437,97.49237060546876,85.38146209716797,11.56368350982666,43.12862396240234
2014-05-19,78.43840026855469,80.31535339355469,34.07492828369141,97.31034088134766,85.43240356445312,11.681078910827635,43.7601318359375
2014-05-20,78.45394897460938,79.37657165527344,33.512283325195305,96.95416259765624,85.101318359375,11.571022033691404,43.21882629394531
2014-05-21,78.66154479980469,80.07837677001953,33.94684600830078,98.26801300048828,85.85684204101562,11.673742294311525,43.47730255126953
2014-05-22,78.78607940673828,80.34270477294922,34.25333404541016,97.84851837158205,86.30133056640625,11.673742294311525,43.917152404785156
2014-05-23,79.67608642578125,80.91690826416016,34.697044372558594,97.64275360107422,86.31843566894531,11.75445556640625,44.4612922668457
2014-05-27,81.16808319091797,83.29572296142578,35.044708251953125,97.22327423095705,86.1731185913086,11.857176780700685,44.53837966918945
2014-05-28,80.95790100097656,82.99495697021484,34.88917922973633,96.9700164794922,85.73717498779297,11.967238426208494,45.07799530029297
2014-05-29,82.43301391601562,83.19548797607422,35.160781860351555,96.8117218017578,86.13038635253906,12.136000633239744,45.07799530029297
2014-05-30,82.1242446899414,83.39598846435547,35.404762268066406,97.18370819091795,86.7287368774414,12.062625885009766,44.64722442626953
2014-06-02,81.55989074707031,83.75145721435547,35.317291259765625,96.7246551513672,87.33566284179688,12.062625885009766,45.37727737426758
2014-06-03,82.7132568359375,83.6056137084961,34.778697967529304,96.99376678466795,87.58354949951172,12.143333435058596,45.295654296875
2014-06-04,83.65774536132812,83.67851257324219,35.04568862915039,96.83547973632812,87.77162170410156,12.319432258605955,44.996376037597656
2014-06-05,83.98599243164062,84.5808334350586,34.926010131835945,97.761474609375,88.23320770263672,12.238723754882812,44.84672927856445
2014-06-06,83.75505065917969,86.50395965576172,35.09171676635742,98.29176330566406,88.19898986816406,12.532217025756836,45.30472946166992
2014-06-09,85.0952377319336,87.10552978515625,35.29427719116211,98.43423461914062,88.23320770263672,12.473517417907715,44.8966064453125
2014-06-10,85.5947265625,86.8411865234375,35.128551483154304,99.2019271850586,88.98544311523438,12.480857849121096,44.77418518066406
2014-06-11,85.24056243896484,86.65892028808594,34.58994674682617,99.0752944946289,88.31869506835938,12.40014362335205,43.91261291503906
2014-06-12,83.81475067138672,86.36725616455078,34.41962432861328,99.8113784790039,87.64338684082031,12.121323585510256,42.157752990722656
2014-06-13,82.89747619628906,86.44928741455078,34.350597381591804,100.72154235839844,87.64338684082031,12.15067195892334,43.1417350769043
2014-06-16,83.73298645019531,86.01180267333984,34.31835174560547,101.73460388183594,87.57500457763672,12.202033042907715,42.35726165771485
2014-06-17,83.62403106689453,86.276123046875,34.566925048828125,101.96414947509766,87.1304931640625,12.319432258605955,43.05105590820313
2014-06-18,83.71484375,87.09640502929688,35.082523345947266,103.11176300048828,87.88272857666016,12.348777770996096,43.150821685791016
2014-06-19,83.42422485351562,86.64978790283203,34.82012939453125,104.46514892578124,88.73753356933594,12.31209659576416,43.02384567260742
2014-06-20,82.56148529052734,87.07815551757812,34.57155227661133,104.74215698242188,89.98554992675781,12.231385231018065,43.08732223510742
2014-06-23,82.48882293701172,87.05081939697266,34.73266220092773,105.24871063232422,89.54104614257812,12.385469436645508,42.54318618774414
2014-06-24,81.98931121826172,86.06648254394531,34.516300201416016,104.2910385131836,89.40428161621094,12.451504707336426,42.43888473510742
2014-06-25,82.06195831298828,86.25787353515625,35.20220947265625,103.86363983154295,90.4043960571289,12.620262145996096,43.21429061889648
2014-06-26,82.5523910522461,85.94800567626953,35.38174819946289,103.61830139160156,90.31039428710938,12.620262145996096,42.86967468261719
2014-06-27,83.53321075439453,86.52220916748047,35.759220123291016,103.17507934570312,89.74620056152344,12.678964614868164,43.25057601928711
2014-06-30,84.39596557617188,86.46751403808594,35.69938278198242,103.3254623413086,89.429931640625,12.649611473083494,43.10093688964844
2014-07-01,84.9317626953125,86.90499114990234,35.90652847290039,103.31752014160156,90.4984359741211,12.627601623535154,44.24817276000977
2014-07-02,84.89545440673828,86.77741241455078,35.80985641479492,103.07218933105469,90.48989868164062,12.634937286376953,43.44556427001953
2014-07-03,85.39493560791016,87.35159301757812,36.11368179321289,103.8320083618164,90.11376953125,12.70831298828125,43.894474029541016
2014-07-07,87.15679168701172,86.9505615234375,36.20575714111328,103.26214599609376,91.01132202148438,12.70831298828125,42.91955184936523
2014-07-08,86.59371948242188,86.194091796875,35.75461959838867,102.81100463867188,90.37022399902344,12.554227828979492,43.88994216918945
2014-07-09,86.63004302978516,86.58707427978516,36.22417068481445,103.99030303955078,90.64374542236328,12.789022445678713,43.92167663574219
2014-07-10,86.31221008300781,86.3311538696289,35.67635726928711,103.0880355834961,90.43860626220705,12.693635940551758,44.44770050048828
2014-07-11,86.47566986083984,86.34031677246094,35.579689025878906,101.6792221069336,89.84024047851562,12.818373680114744,44.746971130371094
2014-07-14,87.59269714355469,86.40428924560547,35.883514404296875,102.30445861816406,90.07960510253906,12.877071380615234,45.11880493164063
2014-07-15,86.56648254394531,86.32205200195312,35.92033767700195,102.30445861816406,88.28449249267578,12.869731903076172,45.14601135253906
2014-07-16,86.0760726928711,86.34031677246094,35.40935516357422,103.59455108642578,87.37840270996094,13.060503005981445,44.83766555786133
2014-07-17,84.5412826538086,84.9876708984375,35.22982406616211,102.9534683227539,85.79702758789062,13.0164794921875,43.67682647705078
2014-07-18,85.75821685791016,85.48119354248047,35.68556594848633,103.19881439208984,87.01936340332031,13.00180435180664,44.19375991821289
2014-07-21,85.3132095336914,84.88713836669922,35.36332321166992,103.91111755371094,86.56631469726562,12.98713493347168,43.84912490844727
2014-07-22,86.0215835571289,85.33497619628906,35.46460723876953,104.9321060180664,87.59210968017578,13.07517910003662,44.32072067260742
2014-07-23,88.26476287841797,85.25272369384766,35.61650848388672,105.96105194091795,87.35277557373047,13.04582977294922,45.06438827514648
2014-07-24,88.11943817138672,85.13389587402344,36.1827392578125,106.7287368774414,87.36128234863281,13.089856147766113,40.83819580078125
2014-07-25,88.70066833496094,84.0189208984375,35.77763748168945,105.71566772460938,87.28436279296875,12.92843246459961,41.50930786132813
2014-07-28,89.92670440673828,83.95491790771484,36.090667724609375,105.45449829101562,87.28436279296875,12.943106651306152,41.42768096923828
2014-07-29,89.34547424316406,83.81783294677734,35.95256423950195,104.80549621582031,87.1561508178711,12.891748428344727,41.88113403320313
2014-07-30,89.13658905029297,83.08667755126953,36.64767456054688,104.89253997802734,87.44677734375,12.902830123901367,40.720298767089844
2014-07-31,86.8207778930664,80.42707824707031,35.50602722167969,102.28863525390624,85.55766296386719,12.577672958374025,39.876861572265625
2014-08-01,87.30209350585938,79.02876281738281,35.344913482666016,101.22808074951172,85.395263671875,12.4224853515625,40.31217956542969
2014-08-04,86.8116683959961,79.44918060302734,35.51984405517578,101.44176483154295,85.61748504638672,12.577672958374025,39.45062255859375
2014-08-05,86.38484954833984,78.92823028564453,35.40935516357422,98.90118408203124,85.32686614990234,12.466826438903807,38.74322891235352
2014-08-06,86.23954010009766,78.96479034423828,35.51063537597656,99.5105972290039,86.08763122558594,12.548113822937012,38.94274139404297
2014-08-07,86.23040771484375,78.61749267578125,35.14696502685547,99.44729614257812,85.42086029052734,12.429874420166016,38.77950668334961
2014-08-08,86.46770477294922,79.94271087646484,35.47380447387695,101.1964340209961,86.40392303466797,12.629403114318848,39.18760681152344
2014-08-11,87.60857391357422,79.46743774414062,35.47380447387695,101.07769012451172,86.47229766845703,12.688525199890135,39.79524230957031
2014-08-12,87.59032440185547,79.58627319335938,35.321895599365234,100.58699798583984,86.01924133300781,12.718084335327148,39.60478210449219
2014-08-13,88.74942016601562,79.87872314453125,35.561283111572266,100.99065399169922,86.96807861328125,12.873270034790039,40.51169204711914
2014-08-14,88.98670959472656,79.75990295410156,35.58428955078125,100.4841079711914,87.20743560791016,12.88066291809082,40.99235534667969
2014-08-15,89.4248275756836,79.1475830078125,35.50602722167969,100.6517333984375,86.48085021972656,12.791980743408205,41.34248733520508
2014-08-18,90.50177001953124,79.6594009399414,36.15971755981445,100.81136322021484,87.7886962890625,12.88066291809082,42.75210189819336
2014-08-19,91.75214385986328,80.53677368164062,36.14130401611328,101.8729476928711,88.0109634399414,12.828932762145994,42.56112289428711
2014-08-20,91.78866577148438,80.87490844726562,36.32543563842773,101.76119995117188,88.22466278076172,12.865882873535154,42.87033462524414
2014-08-21,91.79779052734376,81.46900939941406,36.33924102783203,102.11241149902344,89.0623779296875,12.85849380493164,41.86085891723633
2014-08-22,92.47317504882812,81.23135375976562,36.50036239624024,101.45790100097656,88.72672271728516,12.688525199890135,42.27920913696289
2014-08-25,92.6739730834961,81.8802490234375,36.83182144165039,102.04058074951172,88.838623046875,12.73286247253418,42.64297866821289
2014-08-26,92.08070373535156,81.47811889648438,36.58784103393555,102.36784362792969,89.01934051513672,12.703303337097168,42.08821487426758
2014-08-27,93.21244049072266,81.56037139892578,36.69831848144531,102.67913055419922,88.83000946044922,12.828932762145994,42.28830337524414
2014-08-28,93.32196807861328,81.35932159423828,36.503807067871094,102.76692199707031,88.59764099121094,12.873270034790039,42.31558609008789
2014-08-29,93.5501480102539,81.84371185302734,36.378761291503906,103.32564544677734,89.2689208984375,12.865882873535154,42.14279174804688
2014-09-02,94.28031158447266,81.99907684326172,36.71684265136719,101.80113220214844,88.95048522949219,13.0062894821167,43.870697021484375
2014-09-03,90.30098724365234,82.38292694091797,36.503807067871094,102.05653381347656,89.29473114013672,12.910223007202148,43.234107971191406
2014-09-04,89.55258178710938,81.93508911132812,37.01325225830078,101.21046447753906,89.36356353759766,12.76241970062256,43.315956115722656
2014-09-05,90.328369140625,81.89854431152344,37.995079040527344,101.68936157226562,89.86270904541016,12.666351318359375,42.87033462524414
2014-09-08,89.77161407470703,81.2770767211914,38.16180038452149,100.73954010009766,89.54429626464844,12.415096282958984,43.04312133789063
2014-09-09,89.4339370727539,80.3357162475586,37.9024543762207,99.91738891601562,89.32917022705078,12.289464950561525,42.37922668457031
2014-09-10,92.18111419677734,80.80181121826172,38.19422149658203,99.19901275634766,90.35325622558594,12.289464950561525,43.18862915039063
2014-09-11,92.57355499267578,80.8109359741211,37.8931884765625,98.83985900878906,89.97460174560547,12.311637878417967,43.07040023803711
2014-09-12,92.78350067138672,80.09806823730469,37.9024543762207,97.9059600830078,90.00040435791016,12.259904861450195,42.98855209350586
2014-09-15,92.756103515625,79.86045837402344,37.79592895507813,99.16709899902344,90.12088775634766,12.17122745513916,42.07003784179688
2014-09-16,92.0533447265625,80.7561264038086,37.606048583984375,99.74179077148438,91.1191864013672,12.20817756652832,42.51564407348633
2014-09-17,92.71047973632812,81.40499877929688,37.74961853027344,99.55021667480469,91.3859634399414,12.215568542480467,41.979095458984375
2014-09-18,92.90213012695312,82.34637451171875,37.962650299072266,99.08726501464844,92.38423919677734,12.252518653869627,42.59749984741211
2014-09-19,92.14459991455078,81.98079681396484,37.88855743408203,99.61408233642578,92.93502807617188,12.304245948791506,42.03366470336914
2014-09-22,92.2358627319336,81.33190155029297,37.37911224365234,98.5684585571289,92.8403549194336,12.089940071105955,41.1151237487793
2014-09-23,93.67792510986328,80.71041870117188,37.105873107910156,98.22522735595705,92.4789047241211,11.949529647827148,40.10567855834961
2014-09-24,92.86563110351562,80.90233612060547,37.4393196105957,97.69842529296876,93.494384765625,12.126886367797852,40.77865219116211
2014-09-25,89.32443237304688,79.2938003540039,36.93450546264648,96.32554626464844,92.1690902709961,11.971699714660645,39.76009368896485
2014-09-26,91.95294952392578,80.7652587890625,41.45001983642578,96.9561004638672,92.1690902709961,12.067766189575195,40.39669036865234
2014-09-29,91.36882781982422,80.38140869140625,41.274024963378906,96.2217788696289,91.68717193603516,11.166196823120117,39.87832260131836
2014-09-30,91.95294952392578,80.00668334960938,41.311073303222656,95.24000549316406,91.73018646240234,10.929715156555176,39.59640121459961
2014-10-01,90.52001953125,78.6591796875,40.61637878417969,93.90701293945312,89.75943756103516,10.7819185256958,38.86886215209961
2014-10-02,91.17716217041016,78.71417236328125,41.357383728027344,93.47599792480469,89.37217712402344,10.759750366210938,39.03255462646485
2014-10-03,90.92160034179688,79.8967056274414,41.81588745117188,93.95491790771484,90.47373962402344,10.7819185256958,40.151145935058594
2014-10-06,90.92160034179688,79.77751922607422,41.3203353881836,94.2582015991211,90.24137115478516,10.730189323425293,39.55092239379883
2014-10-07,90.12757110595705,78.23751831054688,40.78773880004883,92.60595703125,88.11572265625,10.419815063476562,38.92341995239258
2014-10-08,91.9985580444336,80.12584686279297,41.13971710205078,94.14647674560548,90.28440856933594,10.501103401184082,38.97797775268555
2014-10-09,92.19937133789062,78.73252868652344,40.39871597290039,91.40070343017578,87.84893798828125,10.22767448425293,38.81428909301758
2014-10-10,91.9346923828125,77.90752410888672,40.38018035888672,90.90582275390624,87.117431640625,10.190723419189453,38.61421203613281
2014-10-13,91.09502410888672,75.88169860839844,39.54656219482422,89.42119598388672,85.30158996582031,10.005975723266602,37.81392288208008
2014-10-14,90.12757110595705,75.84500885009766,39.40761947631836,87.62528991699219,83.48574829101562,10.183334350585938,38.823387145996094
2014-10-15,89.02320861816406,74.18584442138672,39.44929885864258,87.21817779541016,84.5184555053711,10.065095901489258,38.18678283691406
2014-10-16,87.85499572753906,73.55335235595703,40.31072616577149,88.64693450927734,83.28780364990234,10.331131935119627,39.83283996582031
