Date,AAPL,AXP,NKE,CVX,JNJ,F,ALK
2009-04-15,14.588045120239258,17.37828254699707,9.148988723754883,44.14207458496094,37.128639221191406,2.790291547775269,4.535263538360597
2009-04-16,15.060502052307127,17.437273025512695,9.440438270568848,43.63248062133789,37.43701171875,2.8731722831726074,4.464745998382568
2009-04-17,15.30479621887207,18.381196975708008,9.587915420532227,43.6854248046875,38.04662704467773,2.762665271759033,4.363371849060059
2009-04-20,14.942704200744627,15.996110916137695,9.192879676818848,42.26917266845703,37.630653381347656,2.5485587120056152,4.1275739669799805
2009-04-21,15.09894847869873,16.493362426757812,9.352652549743652,42.937583923339844,37.623477935791016,2.6245322227478027,4.365579128265382
2009-04-22,15.067946434020994,16.375364303588867,9.656390190124512,42.18975067138672,36.705482482910156,2.9560518264770512,4.367781162261963
2009-04-23,15.550329208374025,17.673254013061523,9.549290657043457,43.367767333984375,36.86328125,3.1010921001434326,3.8300726413726807
2009-04-24,15.364324569702148,21.32253074645996,9.608985900878906,44.07589340209961,36.51902389526367,3.4533321857452397,3.927035570144653
2009-04-27,15.467247009277346,20.420747756958008,9.503647804260254,43.28834533691406,36.47599792480469,3.5293056964874268,3.6471631526947017
2009-04-28,15.364324569702148,20.35332679748535,9.75997829437256,43.67218399047852,36.32537460327149,3.584559202194214,3.640552520751953
2009-04-29,15.518091201782227,21.027551651000977,9.298225402832033,44.71120834350586,36.59789657592773,3.764132261276245,3.76396107673645
2009-04-30,15.603650093078613,21.255098342895508,9.212197303771973,43.74499130249024,37.55176162719727,4.130185604095459,3.6978487968444815
2009-05-01,15.778498649597168,20.471311569213867,9.2912015914917,44.25457763671875,37.71671676635742,3.9298911094665527,3.803626537322998
2009-05-04,16.377452850341793,22.99125099182129,9.703794479370117,44.12882995605469,38.55581665039063,4.061117172241212,4.0306124687194815
2009-05-05,16.45681381225586,22.392871856689453,9.656390190124512,43.51336669921875,38.98612594604492,4.040398120880127,4.116557121276856
2009-05-06,16.430774688720707,22.87325668334961,9.587915420532227,45.075233459472656,38.878562927246094,4.32357120513916,4.039426326751709
2009-05-07,16.004196166992188,21.88719367980957,9.319297790527344,44.98918151855469,39.36624145507813,4.185438156127931,3.8234612941741934
2009-05-08,16.020313262939453,23.935169219970703,9.554556846618652,46.57748031616211,39.43080139160156,4.30975866317749,3.856517553329468
2009-05-11,16.067428588867188,21.946189880371094,9.329828262329102,45.00241470336914,38.80683517456055,4.1992526054382315,3.7948131561279297
2009-05-12,15.428808212280273,21.448945999145508,8.95059871673584,45.78994369506836,39.44512939453125,3.460238218307495,3.6603848934173584
2009-05-13,14.817460060119627,20.30275154113769,8.694262504577638,45.0685920715332,39.55270004272461,3.42570424079895,3.5083293914794917
2009-05-14,15.246512413024902,20.83370780944824,8.945327758789062,44.903133392333984,39.45946502685547,3.563839673995972,3.5039212703704834
2009-05-15,15.180793762207033,20.420747756958008,8.73464298248291,44.02110290527344,39.739166259765625,3.791759014129639,3.5215511322021484
2009-05-18,15.705340385437012,22.02204132080078,8.98922061920166,44.12135314941406,40.19818115234375,3.798664569854736,3.629533052444458
2009-05-19,15.804546356201172,20.8927059173584,9.136703491210938,44.00775146484375,40.08341598510742,3.88845157623291,3.4532353878021236
2009-05-20,15.608616828918455,20.210044860839844,8.899680137634277,43.57342529296875,40.06907272338867,3.736504077911377,3.5193474292755127
2009-05-21,15.399039268493652,20.35332679748535,9.01555633544922,43.078956604003906,39.78690719604492,3.681251764297485,3.6074960231781006
2009-05-22,15.190714836120605,19.721233367919922,9.20166301727295,43.05889892578125,39.62773895263672,3.6329054832458496,3.554606676101685
2009-05-26,16.217483520507812,20.70729637145996,9.510666847229004,43.874122619628906,39.98226165771485,3.7295989990234375,3.559014320373535
2009-05-27,16.498973846435547,19.80551147460937,9.55280303955078,43.14576721191406,39.22978591918945,3.6881587505340576,3.3342342376708984
2009-05-28,16.749465942382812,20.4797420501709,9.675704002380373,43.97433471679688,39.454078674316406,3.840104103088379,3.321012258529663
2009-05-29,16.841228485107422,20.94327545166016,10.016310691833496,44.548988342285156,39.90990447998047,3.9713308811187744,3.4311981201171875
2009-06-01,17.280214309692386,21.90404510498047,10.404321670532227,46.24623489379883,40.358489990234375,4.233785629272462,3.4929027557373047
2009-06-02,17.29757308959961,20.825284957885746,10.1532564163208,46.33977508544922,40.66960144042969,4.427172183990479,3.5832550525665283
2009-06-03,17.478618621826172,20.63144302368164,10.212950706481934,45.6114387512207,40.63343811035156,4.268317222595215,3.56562614440918
2009-06-04,17.82459831237793,21.2803897857666,10.279047966003418,46.6337890625,40.40189743041992,4.392638683319092,3.4554402828216557
2009-06-05,17.939924240112305,21.027551651000977,10.413026809692383,46.35313415527344,40.46703338623047,4.392638683319092,3.5061259269714355
2009-06-08,17.838239669799805,21.617504119873047,10.361220359802246,46.49346160888672,40.24995803833008,4.406452655792236,3.4884958267211914
2009-06-09,17.698110580444336,22.696269989013672,10.479125022888184,46.90107345581055,40.30060958862305,4.32357120513916,3.523754596710205
2009-06-10,17.391817092895508,22.494009017944336,10.191513061523438,46.92111206054688,40.27165985107422,4.275225639343262,3.4576423168182373
2009-06-11,17.354616165161133,21.60065269470215,10.114697456359863,48.04368591308594,40.5538444519043,4.130185604095459,3.437809705734253
2009-06-12,16.985074996948242,21.204538345336914,10.112907409667967,48.55819702148438,40.56108093261719,4.219971656799316,3.609699964523315
2009-06-15,16.875957489013672,21.26353073120117,9.993218421936037,47.49575805664063,39.61326599121094,4.095651626586913,3.592070341110229
2009-06-16,16.908199310302734,20.80843162536621,9.884248733520508,46.69391632080078,39.51919555664063,3.9160776138305664,3.6625897884368896
2009-06-17,16.812713623046875,20.18476676940918,9.759201049804688,45.99231338500977,39.9388542175293,3.9437062740325928,3.7926082611083984
2009-06-18,16.849905014038086,20.311185836791992,10.057531356811523,45.72503280639648,40.36573791503906,3.9229848384857178,3.9821288585662837
2009-06-19,17.296333312988278,20.76629066467285,10.128989219665527,45.47779083251953,40.58279037475586,3.9506118297576895,3.9358518123626713
2009-06-22,17.034685134887695,19.577951431274414,9.871743202209473,43.94092178344727,40.14867782592773,3.71578598022461,3.746331214904785
2009-06-23,16.618022918701172,19.712797164916992,9.564478874206543,44.0745735168457,39.801368713378906,3.8193848133087163,3.638349056243897
2009-06-24,16.89207649230957,19.325119018554688,9.47158908843994,43.91420364379883,40.12696838378906,3.88845157623291,3.6802189350128174
2009-06-25,17.343454360961914,20.597734451293945,9.160751342773438,44.68263244628906,40.71301651000977,3.9229848384857178,3.9402594566345215
2009-06-26,17.663389205932614,20.024639129638672,9.082148551940918,44.0678939819336,40.9517822265625,3.8746392726898193,3.9556851387023926
2009-06-29,17.60511016845703,20.22690773010254,9.244712829589844,44.68931198120117,41.21225357055664,3.992051124572754,4.05925989151001
2009-06-30,17.662147521972656,19.734390258789066,9.250072479248047,44.26834487915039,41.096492767333984,4.19234561920166,4.024000167846681
2009-07-01,17.711755752563477,19.530595779418945,9.364400863647461,44.44876480102539,41.29183578491211,4.0818376541137695,4.120964050292969
2009-07-02,17.36329460144043,18.910715103149414,9.121451377868652,43.0455436706543,40.50320053100586,4.068024635314941,4.0438337326049805
2009-07-06,17.188444137573242,19.972156524658203,9.273293495178224,42.85844802856445,40.96624374389648,3.9713308811187744,4.1518168449401855
2009-07-07,16.790393829345707,19.216405868530273,9.148245811462402,41.89622497558594,40.68408966064453,3.8193848133087163,4.1253719329833975
2009-07-08,17.016080856323242,19.29282760620117,9.201838493347168,41.94968795776367,41.29908752441406,3.695064067840576,4.178262710571288
2009-07-09,16.909433364868164,19.36075782775879,9.121451377868652,42.15016174316406,41.016902923583984,3.88845157623291,4.143001079559326
2009-07-10,17.17729377746582,19.717411041259766,9.164324760437012,41.02756118774414,41.1905517578125,3.9506118297576895,4.482375144958496
2009-07-13,17.650985717773438,20.821319580078125,9.207199096679688,41.722503662109375,41.76213836669922,3.9298911094665527,4.574931621551514
2009-07-14,17.642316818237305,20.770362854003906,9.27150821685791,42.0966911315918,42.13113784790039,4.033491134643556,4.568320274353027
2009-07-15,18.213977813720703,23.114028930664066,9.455509185791016,43.14576721191406,42.65932083129883,4.178532123565674,4.735803127288818
2009-07-16,18.2933406829834,24.01413726806641,9.501953125,43.35959243774414,42.869140625,4.233785629272462,4.698339939117432
2009-07-17,18.817886352539066,23.80185317993164,9.36797332763672,43.51328659057617,42.85466766357422,4.240692138671875,4.658671855926514
2009-07-20,18.96173477172852,24.53212738037109,9.437643051147461,43.860748291015625,42.7316780090332,4.275225639343262,4.854804515838623
2009-07-21,18.788124084472656,24.948204040527344,9.301876068115234,44.26834487915039,43.04278564453125,4.282132148742677,4.5727267265319815
2009-07-22,19.436670303344727,24.42173194885254,9.20540714263916,44.06121063232422,42.825721740722656,4.406452655792236,4.5705227851867685
2009-07-23,19.570602416992188,25.007648468017575,9.13573932647705,45.36420440673828,43.57096481323242,4.820851802825928,4.852601051330566
2009-07-24,19.839696884155273,25.05860137939453,9.319740295410156,45.72503280639648,44.50431442260742,4.682717800140381,4.99363899230957
2009-07-27,19.853330612182614,24.099050521850586,9.35546875,46.00568008422852,44.33067321777344,5.0211448669433585,4.951768398284912
