Date,High,Low,Open,Close,Volume,Adj Close
2002-10-01,56.29999923706055,54.29999923706055,54.95000076293945,56.29999923706055,10937400.0,34.91182327270508
2002-10-02,58.900001525878906,57.5099983215332,57.5099983215332,58.29999923706055,14252400.0,36.152042388916016
2002-10-03,59.11000061035156,57.25,58.45000076293945,57.97999954223633,9910400.0,35.95360565185547
2002-10-04,58.08000183105469,56.4900016784668,57.97999954223633,56.95000076293945,8789500.0,35.314903259277344
2002-10-07,58.22999954223633,56.5099983215332,56.95000076293945,56.70000076293945,7987000.0,35.159873962402344
2002-10-08,58.95000076293945,56.880001068115234,57.400001525878906,58.4900016784668,9291600.0,36.269866943359375
2002-10-09,57.75,55.65999984741211,57.5,56.20000076293945,13585700.0,34.84981155395508
2002-10-10,57.060001373291016,54.599998474121094,55.5,56.79999923706055,10439800.0,35.22188186645508
2002-10-11,57.25,55.310001373291016,57.029998779296875,56.70000076293945,11088200.0,35.159873962402344
2002-10-14,57.900001525878906,56.709999084472656,56.709999084472656,57.83000183105469,8537200.0,35.8605842590332
2002-10-15,59.779998779296875,57.439998626708984,58.849998474121094,59.560001373291016,16208800.0,36.93337631225586
2002-10-16,59.79999923706055,58.349998474121094,59.29999923706055,58.900001525878906,8431200.0,36.52409362792969
2002-10-17,60.20000076293945,59.04999923706055,59.5,60.20000076293945,7710900.0,37.330230712890625
2002-10-18,60.0,59.20000076293945,59.400001525878906,59.349998474121094,8034900.0,36.80314254760742
2002-10-21,61.29999923706055,59.40999984741211,59.5,61.11000061035156,9120500.0,37.894527435302734
2002-10-22,61.11000061035156,58.20000076293945,60.66999816894531,59.81999969482422,13097000.0,37.09459686279297
2002-10-23,59.099998474121094,56.75,58.81999969482422,57.95000076293945,12622700.0,35.93500518798828
2002-10-24,58.77000045776367,56.70000076293945,57.95000076293945,57.709999084472656,7484100.0,35.78618240356445
2002-10-25,58.150001525878906,57.09000015258789,57.720001220703125,57.7599983215332,6248800.0,35.817176818847656
2002-10-28,58.15999984741211,56.900001525878906,57.97999954223633,57.27000045776367,4633100.0,35.51332473754883
2002-10-29,57.380001068115234,55.86000061035156,57.02000045776367,56.25,7658100.0,34.88082504272461
2002-10-30,57.63999938964844,56.560001373291016,56.720001220703125,57.29999923706055,6951100.0,35.53192901611328
2002-10-31,59.0,57.33000183105469,57.34000015258789,58.75,10225200.0,36.43109130859375
2002-11-01,59.0,57.459999084472656,58.33000183105469,58.59000015258789,6595400.0,36.33187484741211
2002-11-04,59.599998474121094,58.369998931884766,59.5,58.709999084472656,5810000.0,36.40627670288086
2002-11-05,60.0,58.720001220703125,58.720001220703125,59.88999938964844,5490000.0,37.13800811767578
2002-11-06,61.2400016784668,59.099998474121094,59.900001525878906,60.27000045776367,9856400.0,37.373634338378906
2002-11-07,60.400001525878906,59.40999984741211,60.279998779296875,59.88999938964844,5367900.0,37.13800811767578
2002-11-08,60.939998626708984,59.95000076293945,60.099998474121094,60.27000045776367,7055300.0,37.373634338378906
2002-11-11,60.9900016784668,59.5099983215332,60.27000045776367,60.0,7682300.0,37.20623016357422
2002-11-12,60.61000061035156,59.689998626708984,60.20000076293945,60.02000045776367,6361700.0,37.21860885620117
2002-11-13,60.529998779296875,59.0,60.0,59.93000030517578,7231900.0,37.162811279296875
2002-11-14,60.77000045776367,60.0,60.369998931884766,60.459999084472656,4675100.0,37.491458892822266
2002-11-15,60.380001068115234,59.79999923706055,60.25,60.150001525878906,6941400.0,37.426116943359375
2002-11-18,60.20000076293945,59.08000183105469,59.900001525878906,59.08000183105469,6652200.0,36.76036071777344
2002-11-19,59.25,58.41999816894531,59.0,58.79999923706055,7504500.0,36.58613586425781
2002-11-20,60.0,58.36000061035156,58.599998474121094,60.0,5325100.0,37.33281707763672
2002-11-21,60.29999923706055,59.06999969482422,60.0,59.47999954223633,7669300.0,37.00923538208008
2002-11-22,59.880001068115234,58.4900016784668,59.47999954223633,58.54999923706055,8759000.0,36.43058395385742
2002-11-25,59.09000015258789,57.75,58.15999984741211,58.63999938964844,6340100.0,36.486572265625
2002-11-26,58.25,56.29999923706055,57.7599983215332,56.40999984741211,9157600.0,35.09905242919922
2002-11-27,58.150001525878906,56.70000076293945,56.849998474121094,57.7400016784668,6314400.0,35.92658996582031
2002-11-29,57.7400016784668,56.56999969482422,57.7400016784668,57.02000045776367,3977700.0,35.47859573364258
2002-12-02,56.599998474121094,54.25,56.59000015258789,55.70000076293945,16267800.0,34.65728759765625
2002-12-03,56.45000076293945,55.5,55.70000076293945,55.83000183105469,7983900.0,34.73817825317383
2002-12-04,57.06999969482422,55.66999816894531,55.83000183105469,56.72999954223633,6885900.0,35.29814529418945
2002-12-05,56.939998626708984,55.66999816894531,56.939998626708984,55.869998931884766,5608300.0,34.7630615234375
2002-12-06,55.689998626708984,54.810001373291016,55.0,55.27000045776367,6843800.0,34.38972473144531
2002-12-09,55.939998626708984,54.900001525878906,55.08000183105469,55.560001373291016,6364200.0,34.57017135620117
2002-12-10,55.88999938964844,55.0,55.849998474121094,55.86000061035156,7587300.0,34.75682067871094
2002-12-11,56.380001068115234,55.400001525878906,55.400001525878906,56.16999816894531,5503400.0,34.949703216552734
